row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,order_year,order_month,order_quarter,quantity,profit,cost,profit_margin_%,qty_to_sales_ratio,customer_segment,delivery_delay
9289,US-2018-165456,2018-11-30,2018-12-03,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.32,2018,11,4,1,323.79,755.53,30.00,0.00,Medium,3
9290,CA-2015-111857,2015-04-23,2015-04-26,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,2015,4,2,1,14.67,34.24,29.99,0.02,Large,3
9291,CA-2015-163650,2015-09-23,2015-09-25,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,2015,9,3,1,2.95,6.89,29.98,0.10,Small,2
9292,CA-2015-163650,2015-09-23,2015-09-25,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.50,2015,9,3,1,10.35,24.15,30.00,0.03,Small,2
9293,CA-2018-124114,2018-03-02,2018-03-02,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.56,2018,3,1,1,0.17,0.39,30.58,1.80,Medium,0
9294,US-2018-116505,2018-11-17,2018-11-21,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,21740,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.80,2018,11,4,1,13.14,30.66,30.00,0.02,Medium,4
9295,CA-2018-161340,2018-05-28,2018-06-01,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.87,2018,5,2,1,4.16,9.71,29.99,0.07,Small,4
9296,CA-2018-161340,2018-05-28,2018-06-01,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2018,5,2,1,34.79,81.17,30.00,0.01,Small,4
9297,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.42,2016,4,2,1,12.43,28.99,30.01,0.02,Medium,4
9298,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.77,2016,4,2,1,73.43,171.34,30.00,0.00,Medium,4
9299,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.35,2016,4,2,1,22.31,52.04,30.01,0.01,Medium,4
9300,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.31,2016,4,2,1,1.29,3.02,29.92,0.23,Medium,4
9301,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.69,2016,4,2,1,17.01,39.68,30.01,0.02,Medium,4
9302,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.97,2016,4,2,1,29.39,68.58,30.00,0.01,Medium,4
9303,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.87,2016,4,2,1,2.36,5.51,29.98,0.13,Medium,4
9304,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.55,2016,4,2,1,4.67,10.88,30.03,0.06,Medium,4
9305,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.48,2016,4,2,1,0.44,1.04,29.81,0.68,Medium,4
9306,CA-2016-137603,2016-09-19,2016-09-24,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.40,2016,9,3,1,2.52,5.88,30.00,0.12,Small,5
9307,CA-2015-128237,2015-03-25,2015-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2015,3,1,1,1.97,4.59,30.03,0.15,Medium,5
9308,CA-2015-128237,2015-03-25,2015-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2015,3,1,1,4.46,10.42,29.97,0.07,Medium,5
9309,CA-2015-128237,2015-03-25,2015-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,2015,3,1,1,13.64,31.84,29.99,0.02,Medium,5
9310,CA-2015-128237,2015-03-25,2015-03-30,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,2015,3,1,1,7.63,17.81,29.99,0.04,Medium,5
9311,US-2017-102141,2017-08-26,2017-08-31,Standard Class,KD-16615,Ken Dana,Corporate,United States,New York City,New York,10024,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.69,2017,8,3,1,44.01,102.68,30.00,0.01,Small,5
9312,CA-2018-148642,2018-03-06,2018-03-12,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.93,2018,3,1,1,1.48,3.45,30.03,0.20,Small,6
9313,CA-2018-148642,2018-03-06,2018-03-12,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.49,2018,3,1,1,19.05,44.44,30.01,0.02,Small,6
9314,CA-2016-111948,2016-11-11,2016-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,2016,11,4,1,125.50,292.82,30.00,0.00,Small,0
9315,CA-2016-111948,2016-11-11,2016-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.86,2016,11,4,1,37.16,86.70,30.00,0.01,Small,0
9316,CA-2017-161907,2017-04-05,2017-04-09,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.78,2017,4,2,1,35.63,83.15,30.00,0.01,Medium,4
9317,CA-2017-161907,2017-04-05,2017-04-09,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.18,2017,4,2,1,230.76,538.42,30.00,0.00,Medium,4
9318,CA-2018-124940,2018-02-21,2018-02-26,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.90,2018,2,1,1,14.37,33.53,30.00,0.02,Medium,5
9319,US-2018-108343,2018-07-20,2018-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2018,7,3,1,4.01,9.35,30.01,0.07,Medium,5
9320,US-2018-108343,2018-07-20,2018-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.76,2018,7,3,1,49.13,114.63,30.00,0.01,Medium,5
9321,US-2018-108343,2018-07-20,2018-07-25,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,2018,7,3,1,55.18,128.74,30.00,0.01,Medium,5
9322,US-2017-111563,2017-11-04,2017-11-08,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.38,2017,11,4,1,3.41,7.97,29.98,0.09,Small,4
9323,US-2017-111563,2017-11-04,2017-11-08,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,2017,11,4,1,19.83,46.28,29.99,0.02,Small,4
9324,CA-2018-121853,2018-09-23,2018-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,2018,9,3,1,63.31,147.73,30.00,0.00,Small,6
9325,CA-2018-121853,2018-09-23,2018-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.82,2018,9,3,1,178.44,416.38,30.00,0.00,Small,6
9326,CA-2018-121853,2018-09-23,2018-09-29,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,2018,9,3,1,21.89,51.07,30.00,0.01,Small,6
9327,US-2018-130687,2018-09-07,2018-09-10,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,2018,9,3,1,24.29,56.67,30.00,0.01,Medium,3
9328,US-2018-130687,2018-09-07,2018-09-10,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.71,2018,9,3,1,136.71,319.00,30.00,0.00,Medium,3
9329,US-2018-130687,2018-09-07,2018-09-10,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,2018,9,3,1,7.79,18.19,29.98,0.04,Medium,3
9330,CA-2016-164497,2016-11-28,2016-11-30,First Class,AJ-10945,Ashley Jarboe,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,2016,11,4,1,13.58,31.70,29.99,0.02,Small,2
9331,US-2016-153283,2016-11-12,2016-11-18,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2016,11,4,1,4.67,10.89,30.01,0.06,Medium,6
9332,CA-2017-108056,2017-09-29,2017-10-03,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.20,2017,9,3,1,257.76,601.44,30.00,0.00,Medium,4
9333,CA-2018-127726,2018-09-11,2018-09-13,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,2018,9,3,1,58.70,136.98,30.00,0.01,Medium,2
9334,CA-2018-127726,2018-09-11,2018-09-13,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.20,2018,9,3,1,4.26,9.94,30.00,0.07,Medium,2
9335,CA-2018-110198,2018-05-01,2018-05-02,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.35,2018,5,2,1,94.31,220.04,30.00,0.00,Medium,1
9336,CA-2018-110198,2018-05-01,2018-05-02,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.61,2018,5,2,1,1.38,3.23,29.95,0.22,Medium,1
9337,CA-2018-130715,2018-09-16,2018-09-20,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,94110,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.90,2018,9,3,1,5.37,12.53,30.00,0.06,Medium,4
9338,CA-2015-155264,2015-10-19,2015-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.99,2015,10,4,1,0.90,2.09,30.08,0.33,Small,3
9339,CA-2015-155264,2015-10-19,2015-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.06,2015,10,4,1,6.02,14.04,30.00,0.05,Small,3
9340,CA-2015-155264,2015-10-19,2015-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,2015,10,4,1,44.02,102.71,30.00,0.01,Small,3
9341,CA-2015-155264,2015-10-19,2015-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,2015,10,4,1,5.62,13.13,29.97,0.05,Small,3
9342,CA-2015-155264,2015-10-19,2015-10-22,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.58,2015,10,4,1,35.27,82.31,30.00,0.01,Small,3
9343,CA-2017-119123,2017-03-13,2017-03-18,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.18,2017,3,1,1,15.36,35.82,30.01,0.02,Small,5
9344,CA-2018-109085,2018-02-17,2018-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,2018,2,1,1,136.79,319.18,30.00,0.00,Medium,3
9345,CA-2018-109085,2018-02-17,2018-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.71,2018,2,1,1,1.71,4.00,29.92,0.17,Medium,3
9346,CA-2018-109085,2018-02-17,2018-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.59,2018,2,1,1,17.28,40.31,30.00,0.02,Medium,3
9347,CA-2018-109085,2018-02-17,2018-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.14,2018,2,1,1,9.04,21.10,29.99,0.03,Medium,3
9348,CA-2018-109085,2018-02-17,2018-02-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,2018,2,1,1,269.83,629.60,30.00,0.00,Medium,3
9349,CA-2017-114860,2017-12-22,2017-12-28,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,2017,12,4,1,252.82,589.90,30.00,0.00,Medium,6
9350,CA-2017-114860,2017-12-22,2017-12-28,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2017,12,4,1,12.59,29.37,30.00,0.02,Medium,6
9351,CA-2017-159009,2017-09-23,2017-09-27,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.22,2017,9,3,1,3.96,9.26,29.96,0.08,Medium,4
9352,CA-2017-159009,2017-09-23,2017-09-27,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.75,2017,9,3,1,55.43,129.32,30.00,0.01,Medium,4
9353,CA-2018-148411,2018-09-24,2018-09-26,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.46,2018,9,3,1,156.14,364.32,30.00,0.00,Medium,2
9354,CA-2018-148411,2018-09-24,2018-09-26,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.42,2018,9,3,1,3.43,7.99,30.02,0.09,Medium,2
9355,CA-2016-110324,2016-12-01,2016-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,2016,12,4,1,5.83,13.61,29.99,0.05,Medium,4
9356,CA-2016-110324,2016-12-01,2016-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2016,12,4,1,1.09,2.55,29.95,0.27,Medium,4
9357,CA-2016-110324,2016-12-01,2016-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2016,12,4,1,5.56,12.98,29.99,0.05,Medium,4
9358,CA-2017-168046,2017-01-25,2017-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,2017,1,1,1,12.94,30.18,30.01,0.02,Large,3
9359,CA-2017-168046,2017-01-25,2017-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.72,2017,1,1,1,94.12,219.60,30.00,0.00,Large,3
9360,CA-2017-168046,2017-01-25,2017-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,2017,1,1,1,13.79,32.19,29.99,0.02,Large,3
9361,CA-2017-168046,2017-01-25,2017-01-28,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,2017,1,1,1,128.60,300.08,30.00,0.00,Large,3
9362,CA-2018-111591,2018-03-21,2018-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.58,2018,3,1,1,9.17,21.41,29.99,0.03,Small,4
9363,CA-2018-111591,2018-03-21,2018-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,2018,3,1,1,3.91,9.11,30.03,0.08,Small,4
9364,CA-2018-111591,2018-03-21,2018-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,2018,3,1,1,6.64,15.50,29.99,0.05,Small,4
9365,CA-2018-111591,2018-03-21,2018-03-25,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,2018,3,1,1,107.80,251.52,30.00,0.00,Small,4
9366,US-2015-166828,2015-08-22,2015-08-25,First Class,JF-15415,Jennifer Ferguson,Consumer,United States,Saint Charles,Missouri,63301,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2015,8,3,1,3.47,8.09,30.02,0.09,Medium,3
9367,CA-2015-108147,2015-06-08,2015-06-13,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2015,6,2,1,20.54,47.94,29.99,0.01,Medium,5
9368,CA-2015-108147,2015-06-08,2015-06-13,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,2015,6,2,1,503.06,1173.82,30.00,0.00,Medium,5
9369,CA-2017-154998,2017-04-07,2017-04-09,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2017,4,2,1,11.38,26.56,29.99,0.03,Medium,2
9370,CA-2018-113460,2018-11-07,2018-11-09,Second Class,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97,2018,11,4,1,81.89,191.08,30.00,0.00,Medium,2
9371,CA-2016-111339,2016-05-29,2016-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.57,2016,5,2,1,12.47,29.10,30.00,0.02,Medium,2
9372,CA-2016-111339,2016-05-29,2016-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.06,2016,5,2,1,95.12,221.94,30.00,0.00,Medium,2
9373,CA-2016-111339,2016-05-29,2016-05-31,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,2016,5,2,1,2.41,5.63,29.98,0.12,Medium,2
9374,CA-2018-102820,2018-05-07,2018-05-11,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,91104,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94,2018,5,2,1,125.98,293.96,30.00,0.00,Medium,4
9375,CA-2017-149671,2017-06-05,2017-06-09,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,98105,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,2017,6,2,1,18.41,42.97,29.99,0.02,Small,4
9376,CA-2016-126347,2016-12-14,2016-12-19,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.00,2016,12,4,1,15.00,35.00,30.00,0.02,Small,5
9377,CA-2018-108756,2018-12-25,2018-12-29,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.80,2018,12,4,1,9.54,22.26,30.00,0.03,Medium,4
9378,CA-2018-155362,2018-12-17,2018-12-21,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2018,12,4,1,9.77,22.79,30.01,0.03,Medium,4
9379,CA-2017-117625,2017-05-10,2017-05-15,Standard Class,GM-14500,Gene McClure,Consumer,United States,Chicago,Illinois,60610,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.07,2017,5,2,1,2.12,4.95,29.98,0.14,Small,5
9380,CA-2015-154158,2015-12-23,2015-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.53,2015,12,4,1,13.66,31.87,30.00,0.02,Medium,4
9381,CA-2015-154158,2015-12-23,2015-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.78,2015,12,4,1,19.44,45.34,30.01,0.02,Medium,4
9382,CA-2015-154158,2015-12-23,2015-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.27,2015,12,4,1,127.28,296.99,30.00,0.00,Medium,4
9383,CA-2015-154158,2015-12-23,2015-12-27,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.34,2015,12,4,1,0.40,0.94,29.76,0.74,Medium,4
